321200,泰州市,taizhou.zip,20150427,6926852,9959009,ee995475883f5b3fb4648bb5b2f6048c
321300,宿迁市,suqian.zip,20150427,5948138,8758618,a99b061b62d5ba8fcebaa734d3cbeb64
330100,杭州市,hangzhou.zip,20150427,23591302,33106016,8a2c4d5e222078a0d33d8c1598626d80
330200,宁波市,ningbo.zip,20150427,19195705,27655342,e4b8644587f9e55569b09624b25a3672
330300,温州市,wenzhou.zip,20150427,15297370,22019207,0578826833145fbee6e574467379fac4
330400,嘉兴市,jiaxing.zip,20150427,9961881,14374259,6f6e316f44dbc5736140b0055f2d559e
330500,湖州市,huzhou.zip,20150427,5707308,8161175,e3883b61f8dbbbb0e6b512d344345f7b
330600,绍兴市,shaoxing.zip,20150427,8361512,12163966,4352eb293b6001e3c7ba975fa84a7bc1
330700,金华市,jinhua.zip,20150427,12151265,17286860,b33ef5135fb822a9b1d213cb80720843
330800,衢州市,quzhou.zip,20150427,3093724,4523023,03c682ae0d93a62a6b37b98d6dbfeb73
330900,舟山市,zhoushan.zip,20150427,2144151,3179309,286e738a281374d6bd37b961780ea65a
331000,台州市,taizhou1.zip,20150427,9907814,14126518,0a8b840299c0f510c2abd2efb5eb4260
331100,丽水市,lishui.zip,20150427,3356613,4901054,816e5479668e2557dc53f67864a5f379
340100,合肥市,hefei.zip,20150427,13352956,19255345,de2470c1d4798e298ad4d8ba8e267d3b
340200,芜湖市,wuhu.zip,20150427,4399057,6419820,bf993b7173f5d92e9c1896689256098e
340300,蚌埠市,bangbu.zip,20150427,2488318,3655504,d2d099ff8845bbf5e4286500441c5fb7
340400,淮南市,huainan.zip,20150427,2126374,3182504,8345256308ca59fb5aaa06e8cddd388d
340500,马鞍山市,maanshan.zip,20150427,2616987,3841940,b27c7018efc73871d5b6a74bfbbad0d5
340600,淮北市,huaibei.zip,20150427,1736016,2585876,47dc9b14a5aaadc4138fcad37db75fd9
340700,铜陵市,tongling.zip,20150427,1039303,1527388,79c069aef82ce74caf5b999b818e1e72
340800,安庆市,anqing.zip,20150427,5433743,8102983,fed116d4de0a34cca531d3e9fa466671
341000,黄山市,huangshan.zip,20150427,2900757,4279659,3c15d39029a52c960c48449aa34f582a
341100,滁州市,chuzhou.zip,20150427,3565511,5347583,01d5c1fa0886d27597c65699aa546c02
341200,阜阳市,fuyang.zip,20150427,3702836,5555496,936f9bf0798f3853f89938b3c8ecb29f
341300,宿州市,suzhou1.zip,20150427,3520040,5380347,2c2b8d0e7c464ba42bcc2a43b54a41ed
341500,六安市,liuan.zip,20150427,4312034,6740802,22985efd98682a96de524f4219fb851c
341600,亳州市,bozhou.zip,20150427,2497918,3790210,33632ecfa6b3685febe3875fe481b2ca
341700,池州市,chizhou.zip,20150427,1683750,2540380,01bf80a3c3f5a851a38295b8369a17a7
341800,宣城市,xuancheng.zip,20150427,3300142,4917337,623c0a54fabc85704eb79988a2a0f6c2
350100,福州市,fuzhou.zip,20150427,12928652,18375470,abe7eb5157df038d1504ef8819e9b8e1
350200,厦门市,xiamen.zip,20150427,12237363,17464463,c6d5221b3ddff1cd9dace29cbe4162f0
350300,莆田市,putian.zip,20150427,3142483,4570755,407c69ea391e76a128bca29978a6f74f
350400,三明市,sanming.zip,20150427,3256240,4758927,390285044384832adeb39746b635e773
350500,泉州市,quanzhou.zip,20150427,11504028,16318361,4437efbca824d28e37a9a95b09d9ec67
350600,漳州市,zhangzhou.zip,20150427,5282068,7615368,d8dfb63693586b06e45986b72b2f8d82
350700,南平市,nanping.zip,20150427,3877876,5721481,bc6503d53ac62c68d57ec2a54653e6aa
350800,龙岩市,longyan.zip,20150427,3372667,4938342,23b8e63febe66b311144342b604e6349
350900,宁德市,ningde.zip,20150427,3540577,5143970,bb091b608ae1efc32f912a0936c6e9b9
360100,南昌市,nanchang.zip,20150427,9111307,12999507,470a17daab539ba03fcecb5fdc51ce87
360200,景德镇市,jingdezhen.zip,20150427,1759759,2602606,211e8308935e1b94d97dcea1e8acc7de
360300,萍乡市,pingxiang.zip,20150427,1859242,2760397,1c11d801305d1a1212570b760f76bbc2
360400,九江市,jiujiang.zip,20150427,6058424,8905337,32f0b1a7ddae3d250c99dba940096c96
